class,filename,mean_r,mean_g,mean_b,var_r,var_g,var_b,std_r,std_g,std_b,ratio_rg,ratio_gb,ratio_rb,lbp_mean,edge_mean,mean_gray,std_gray,var_gray
desert,desert_591.jpg,0.49600026122528623,0.4502447340089244,0.4004327922108386,0.006634378845932321,0.006773800938313853,0.006594959335615939,0.08145169639689723,0.08230310406244623,0.08120935497598746,1.1015992143137692,1.1243671824460368,1.2386295143105868,4.654296875,52.64494236881622,0.4563763425387593,0.081532923849047,0.006647617671374499
desert,desert_592.jpg,0.8789098832745167,0.7591781296660449,0.6395863552790195,0.0008484494990264159,0.0006869142215794634,0.0006341967713626498,0.029128156464603386,0.02620904846764688,0.025183263715464876,1.1576970831474085,1.1869644399941253,1.3741633704136702,4.79595947265625,25.956308927465855,0.7759985603745407,0.026110081804891615,0.0006817363718581322
desert,desert_593.jpg,0.8711549194113565,0.6945864692626047,0.5537826001204927,0.005047856030825926,0.003841804526100767,0.0027299964692497516,0.07104826550188208,0.06198229203652255,0.05224936812297113,1.2541885223462037,1.2542357357456175,1.5730707113490012,4.69708251953125,38.18978120276942,0.7219553059540682,0.06093213970971486,0.0037127256496042103
desert,desert_594.jpg,0.47367358927696757,0.42511429498159614,0.36895733588549073,0.0038357351761011934,0.002435855055166602,0.002212468137631259,0.06193331232948221,0.04935438232990665,0.047036880611189116,1.1142002347748043,1.1521732512211613,1.2837819048133097,4.5791015625,44.45018802040114,0.4313842282685334,0.051352309730988005,0.002637059714707325
desert,desert_595.jpg,0.6234032255653985,0.5868866296922973,0.4705024598839648,0.0442926130690221,0.020464915961552112,0.013678438028912228,0.21045810288278782,0.14305563939094507,0.11695485466158397,1.0622027696636138,1.2473349373936498,1.3249452006417404,4.6787109375,77.76298431140978,0.5862551076721505,0.1549495114356665,0.024009351094151744
desert,desert_596.jpg,0.5623389985770507,0.4889063407107025,0.34986528202069916,0.00632610719782541,0.005741428600779525,0.005171087428405368,0.07953682919142181,0.07577221522945944,0.07191027345522591,1.1501742767681256,1.397373195062628,1.6072555778426836,4.79095458984375,99.5316651547696,0.4944859201757523,0.07610053212097001,0.005791290989094789
desert,desert_597.jpg,0.5533200135136899,0.40844510813718865,0.3328316324571659,0.013060449380099393,0.005720468654294177,0.0037667093539641983,0.11428232313047977,0.07563377984931188,0.06137352323245097,1.3546654270947327,1.227145489949345,1.6624122692490932,4.6595458984375,74.25626792934602,0.4337792939331655,0.08093479872801844,0.006550441645144856
desert,desert_598.jpg,0.7907427658575883,0.6686655767737392,0.5252810489140676,0.007419697687852644,0.011947474170757377,0.01367288097771292,0.08613766706762288,0.1093045020607906,0.1169310949992042,1.1825506917312658,1.2729430249307871,1.5053421669611318,4.78643798828125,38.89703650381945,0.6842689549953748,0.10306527713638002,0.010622451351198818
desert,desert_599.jpg,0.7699541055065909,0.5372186125028169,0.40091867954745347,0.002322815136472471,0.003839229917878936,0.005770006890871427,0.04819559250048153,0.06196151965437045,0.07596056141756344,1.433196385277327,1.3399356042805421,1.920426611475321,4.6639404296875,32.199747501020745,0.5768476796000372,0.05640437280897066,0.0031814532719733487
desert,desert_600.jpg,0.8375547741444525,0.7238407201135655,0.5712959666669295,0.003310072781287878,0.0026086021172598934,0.0023943823811342227,0.05753323197325071,0.0510744761819433,0.04893242668348079,1.1570821867981949,1.2669931041269233,1.4660354048651931,4.75128173828125,36.75491863362009,0.7370064798716265,0.05122551024865171,0.0026240529002347214
